# ts src_ip dst_ip proto flags src_port dst_port
1773426911.577519 10.0.0.77 192.168.1.20 TCP A 56875 80
1773426911.578630 10.0.0.77 192.168.1.20 TCP A 38598 80
1773426911.579741 10.0.0.77 192.168.1.20 TCP A 62640 80
1773426911.580852 10.0.0.77 192.168.1.20 TCP A 54315 80
1773426911.581963 10.0.0.77 192.168.1.20 TCP A 44872 80
1773426911.583074 10.0.0.77 192.168.1.20 TCP A 15182 80
1773426911.584185 10.0.0.77 192.168.1.20 TCP A 2606 80
1773426911.585296 10.0.0.77 192.168.1.20 TCP A 7499 80
1773426911.586407 10.0.0.77 192.168.1.20 TCP A 61361 80
1773426911.587518 10.0.0.77 192.168.1.20 TCP A 53577 80
1773426911.588629 10.0.0.77 192.168.1.20 TCP A 48803 80
1773426911.589740 10.0.0.77 192.168.1.20 TCP A 56692 80
1773426911.590851 10.0.0.77 192.168.1.20 TCP A 24524 80
1773426911.591962 10.0.0.77 192.168.1.20 TCP A 24117 80
1773426911.593073 10.0.0.77 192.168.1.20 TCP A 19153 80
1773426911.594184 10.0.0.77 192.168.1.20 TCP A 52385 80
1773426911.595295 10.0.0.77 192.168.1.20 TCP A 22291 80
1773426911.596406 10.0.0.77 192.168.1.20 TCP A 46840 80
1773426911.597517 10.0.0.77 192.168.1.20 TCP A 51395 80
1773426911.598629 10.0.0.77 192.168.1.20 TCP A 14745 80
1773426911.599740 10.0.0.77 192.168.1.20 TCP A 49566 80
1773426911.600851 10.0.0.77 192.168.1.20 TCP A 50393 80
1773426911.601962 10.0.0.77 192.168.1.20 TCP A 52205 80
1773426911.603073 10.0.0.77 192.168.1.20 TCP A 56383 80
1773426911.604184 10.0.0.77 192.168.1.20 TCP A 57165 80
1773426911.605295 10.0.0.77 192.168.1.20 TCP A 22897 80
1773426911.606406 10.0.0.77 192.168.1.20 TCP A 41420 80
1773426911.607517 10.0.0.77 192.168.1.20 TCP A 21768 80
1773426911.608628 10.0.0.77 192.168.1.20 TCP A 7662 80
1773426911.609739 10.0.0.77 192.168.1.20 TCP A 42931 80
1773426911.610850 10.0.0.77 192.168.1.20 TCP A 21531 80
1773426911.611961 10.0.0.77 192.168.1.20 TCP A 42932 80
1773426911.613072 10.0.0.77 192.168.1.20 TCP A 50606 80
1773426911.614183 10.0.0.77 192.168.1.20 TCP A 14272 80
1773426911.615294 10.0.0.77 192.168.1.20 TCP A 57121 80
1773426911.616405 10.0.0.77 192.168.1.20 TCP A 24000 80
1773426911.617516 10.0.0.77 192.168.1.20 TCP A 53839 80
1773426911.618627 10.0.0.77 192.168.1.20 TCP A 59729 80
1773426911.619738 10.0.0.77 192.168.1.20 TCP A 50488 80
1773426911.620849 10.0.0.77 192.168.1.20 TCP A 63893 80
1773426911.621960 10.0.0.77 192.168.1.20 TCP A 22176 80
1773426911.623071 10.0.0.77 192.168.1.20 TCP A 8329 80
1773426911.624182 10.0.0.77 192.168.1.20 TCP A 39155 80
1773426911.625293 10.0.0.77 192.168.1.20 TCP A 60585 80
1773426911.626404 10.0.0.77 192.168.1.20 TCP A 50619 80
1773426911.627515 10.0.0.77 192.168.1.20 TCP A 27105 80
1773426911.628626 10.0.0.77 192.168.1.20 TCP A 14040 80
1773426911.629737 10.0.0.77 192.168.1.20 TCP A 6957 80
1773426911.630848 10.0.0.77 192.168.1.20 TCP A 56874 80
1773426911.631959 10.0.0.77 192.168.1.20 TCP A 10576 80
1773426911.633070 10.0.0.77 192.168.1.20 TCP A 35943 80
1773426911.634181 10.0.0.77 192.168.1.20 TCP A 27025 80
1773426911.635293 10.0.0.77 192.168.1.20 TCP A 61399 80
1773426911.636404 10.0.0.77 192.168.1.20 TCP A 7815 80
1773426911.637515 10.0.0.77 192.168.1.20 TCP A 41225 80
1773426911.638626 10.0.0.77 192.168.1.20 TCP A 22246 80
1773426911.639737 10.0.0.77 192.168.1.20 TCP A 30026 80
1773426911.640848 10.0.0.77 192.168.1.20 TCP A 17139 80
1773426911.641959 10.0.0.77 192.168.1.20 TCP A 44770 80
1773426911.643070 10.0.0.77 192.168.1.20 TCP A 2751 80
1773426911.644181 10.0.0.77 192.168.1.20 TCP A 15734 80
1773426911.645292 10.0.0.77 192.168.1.20 TCP A 17103 80
1773426911.646403 10.0.0.77 192.168.1.20 TCP A 29883 80
1773426911.647514 10.0.0.77 192.168.1.20 TCP A 10551 80
1773426911.648625 10.0.0.77 192.168.1.20 TCP A 20474 80
1773426911.649736 10.0.0.77 192.168.1.20 TCP A 64239 80
1773426911.650847 10.0.0.77 192.168.1.20 TCP A 57223 80
1773426911.651958 10.0.0.77 192.168.1.20 TCP A 55938 80
1773426911.653069 10.0.0.77 192.168.1.20 TCP A 28190 80
1773426911.654180 10.0.0.77 192.168.1.20 TCP A 28046 80
1773426911.655291 10.0.0.77 192.168.1.20 TCP A 56592 80
1773426911.656402 10.0.0.77 192.168.1.20 TCP A 42131 80
1773426911.657513 10.0.0.77 192.168.1.20 TCP A 49965 80
1773426911.658624 10.0.0.77 192.168.1.20 TCP A 47341 80
1773426911.659735 10.0.0.77 192.168.1.20 TCP A 53677 80
1773426911.660846 10.0.0.77 192.168.1.20 TCP A 29290 80
1773426911.661957 10.0.0.77 192.168.1.20 TCP A 24912 80
1773426911.663068 10.0.0.77 192.168.1.20 TCP A 22005 80
1773426911.664179 10.0.0.77 192.168.1.20 TCP A 6072 80
1773426911.665290 10.0.0.77 192.168.1.20 TCP A 22104 80
1773426911.666401 10.0.0.77 192.168.1.20 TCP A 53161 80
1773426911.667512 10.0.0.77 192.168.1.20 TCP A 7356 80
1773426911.668623 10.0.0.77 192.168.1.20 TCP A 36109 80
1773426911.669734 10.0.0.77 192.168.1.20 TCP A 7892 80
1773426911.670846 10.0.0.77 192.168.1.20 TCP A 48216 80
1773426911.671957 10.0.0.77 192.168.1.20 TCP A 48050 80
1773426911.673068 10.0.0.77 192.168.1.20 TCP A 31517 80
1773426911.674179 10.0.0.77 192.168.1.20 TCP A 38658 80
1773426911.675290 10.0.0.77 192.168.1.20 TCP A 31186 80
1773426911.676401 10.0.0.77 192.168.1.20 TCP A 33604 80
1773426911.677512 10.0.0.77 192.168.1.20 TCP A 5261 80
1773426911.678623 10.0.0.77 192.168.1.20 TCP A 2473 80
1773426911.679734 10.0.0.77 192.168.1.20 TCP A 37658 80
1773426911.680845 10.0.0.77 192.168.1.20 TCP A 59733 80
1773426911.681956 10.0.0.77 192.168.1.20 TCP A 32260 80
1773426911.683067 10.0.0.77 192.168.1.20 TCP A 5203 80
1773426911.684178 10.0.0.77 192.168.1.20 TCP A 5310 80
1773426911.685289 10.0.0.77 192.168.1.20 TCP A 38363 80
1773426911.686400 10.0.0.77 192.168.1.20 TCP A 63109 80
1773426911.687511 10.0.0.77 192.168.1.20 TCP A 47791 80
1773426911.688622 10.0.0.77 192.168.1.20 TCP A 29258 80
1773426911.689733 10.0.0.77 192.168.1.20 TCP A 26992 80
1773426911.690844 10.0.0.77 192.168.1.20 TCP A 44395 80
1773426911.691955 10.0.0.77 192.168.1.20 TCP A 21328 80
1773426911.693066 10.0.0.77 192.168.1.20 TCP A 22685 80
1773426911.694177 10.0.0.77 192.168.1.20 TCP A 38370 80
1773426911.695288 10.0.0.77 192.168.1.20 TCP A 10476 80
1773426911.696399 10.0.0.77 192.168.1.20 TCP A 57564 80
1773426911.697510 10.0.0.77 192.168.1.20 TCP A 64652 80
1773426911.698621 10.0.0.77 192.168.1.20 TCP A 47693 80
1773426911.699732 10.0.0.77 192.168.1.20 TCP A 39522 80
1773426911.700843 10.0.0.77 192.168.1.20 TCP A 51789 80
1773426911.701954 10.0.0.77 192.168.1.20 TCP A 41253 80
1773426911.703065 10.0.0.77 192.168.1.20 TCP A 35743 80
1773426911.704176 10.0.0.77 192.168.1.20 TCP A 48890 80
1773426911.705287 10.0.0.77 192.168.1.20 TCP A 49032 80
1773426911.706398 10.0.0.77 192.168.1.20 TCP A 17329 80
1773426911.707510 10.0.0.77 192.168.1.20 TCP A 55795 80
1773426911.708621 10.0.0.77 192.168.1.20 TCP A 2956 80
1773426911.709732 10.0.0.77 192.168.1.20 TCP A 48777 80
1773426911.710843 10.0.0.77 192.168.1.20 TCP A 22768 80
1773426911.711954 10.0.0.77 192.168.1.20 TCP A 7194 80
1773426911.713065 10.0.0.77 192.168.1.20 TCP A 38641 80
1773426911.714176 10.0.0.77 192.168.1.20 TCP A 53774 80
1773426911.715287 10.0.0.77 192.168.1.20 TCP A 26012 80
1773426911.716398 10.0.0.77 192.168.1.20 TCP A 10101 80
1773426911.717509 10.0.0.77 192.168.1.20 TCP A 13016 80
1773426911.718620 10.0.0.77 192.168.1.20 TCP A 21418 80
1773426911.719731 10.0.0.77 192.168.1.20 TCP A 12650 80
1773426911.720842 10.0.0.77 192.168.1.20 TCP A 58634 80
1773426911.721953 10.0.0.77 192.168.1.20 TCP A 33771 80
1773426911.723064 10.0.0.77 192.168.1.20 TCP A 13119 80
1773426911.724175 10.0.0.77 192.168.1.20 TCP A 27331 80
1773426911.725286 10.0.0.77 192.168.1.20 TCP A 15877 80
1773426911.726397 10.0.0.77 192.168.1.20 TCP A 43440 80
1773426911.727508 10.0.0.77 192.168.1.20 TCP A 23287 80
1773426911.728619 10.0.0.77 192.168.1.20 TCP A 50294 80
1773426911.729730 10.0.0.77 192.168.1.20 TCP A 35356 80
1773426911.730841 10.0.0.77 192.168.1.20 TCP A 2360 80
1773426911.731952 10.0.0.77 192.168.1.20 TCP A 65381 80
1773426911.733063 10.0.0.77 192.168.1.20 TCP A 45766 80
1773426911.734174 10.0.0.77 192.168.1.20 TCP A 7282 80
1773426911.735285 10.0.0.77 192.168.1.20 TCP A 1137 80
1773426911.736396 10.0.0.77 192.168.1.20 TCP A 1329 80
1773426911.737507 10.0.0.77 192.168.1.20 TCP A 26239 80
1773426911.738618 10.0.0.77 192.168.1.20 TCP A 2836 80
1773426911.739729 10.0.0.77 192.168.1.20 TCP A 57342 80
1773426911.740840 10.0.0.77 192.168.1.20 TCP A 63657 80
1773426911.741951 10.0.0.77 192.168.1.20 TCP A 13376 80
1773426911.743062 10.0.0.77 192.168.1.20 TCP A 12937 80
1773426911.744174 10.0.0.77 192.168.1.20 TCP A 64972 80
1773426911.745285 10.0.0.77 192.168.1.20 TCP A 7378 80
1773426911.746396 10.0.0.77 192.168.1.20 TCP A 40327 80
1773426911.747507 10.0.0.77 192.168.1.20 TCP A 38640 80
1773426911.748618 10.0.0.77 192.168.1.20 TCP A 59445 80
1773426911.749729 10.0.0.77 192.168.1.20 TCP A 47316 80
1773426911.750840 10.0.0.77 192.168.1.20 TCP A 34272 80
1773426911.751951 10.0.0.77 192.168.1.20 TCP A 54393 80
1773426911.753062 10.0.0.77 192.168.1.20 TCP A 3012 80
1773426911.754173 10.0.0.77 192.168.1.20 TCP A 62319 80
1773426911.755284 10.0.0.77 192.168.1.20 TCP A 53924 80
1773426911.756395 10.0.0.77 192.168.1.20 TCP A 62302 80
1773426911.757506 10.0.0.77 192.168.1.20 TCP A 8087 80
1773426911.758617 10.0.0.77 192.168.1.20 TCP A 45787 80
1773426911.759728 10.0.0.77 192.168.1.20 TCP A 39697 80
1773426911.760839 10.0.0.77 192.168.1.20 TCP A 60021 80
1773426911.761950 10.0.0.77 192.168.1.20 TCP A 33638 80
1773426911.763061 10.0.0.77 192.168.1.20 TCP A 40575 80
1773426911.764172 10.0.0.77 192.168.1.20 TCP A 41210 80
1773426911.765283 10.0.0.77 192.168.1.20 TCP A 62484 80
1773426911.766394 10.0.0.77 192.168.1.20 TCP A 61881 80
1773426911.767505 10.0.0.77 192.168.1.20 TCP A 52408 80
1773426911.768616 10.0.0.77 192.168.1.20 TCP A 62890 80
1773426911.769727 10.0.0.77 192.168.1.20 TCP A 44848 80
1773426911.770838 10.0.0.77 192.168.1.20 TCP A 23197 80
1773426911.771949 10.0.0.77 192.168.1.20 TCP A 24990 80
1773426911.773060 10.0.0.77 192.168.1.20 TCP A 16716 80
1773426911.774171 10.0.0.77 192.168.1.20 TCP A 13367 80
1773426911.775282 10.0.0.77 192.168.1.20 TCP A 3749 80
1773426911.776393 10.0.0.77 192.168.1.20 TCP A 4865 80
1773426911.777504 10.0.0.77 192.168.1.20 TCP A 54167 80
1773426911.778615 10.0.0.77 192.168.1.20 TCP A 56583 80
1773426911.779727 10.0.0.77 192.168.1.20 TCP A 44507 80
1773426911.780838 10.0.0.77 192.168.1.20 TCP A 60784 80
1773426911.781949 10.0.0.77 192.168.1.20 TCP A 50629 80
1773426911.783060 10.0.0.77 192.168.1.20 TCP A 19541 80
1773426911.784171 10.0.0.77 192.168.1.20 TCP A 9902 80
1773426911.785282 10.0.0.77 192.168.1.20 TCP A 51062 80
1773426911.786393 10.0.0.77 192.168.1.20 TCP A 20223 80
1773426911.787504 10.0.0.77 192.168.1.20 TCP A 27516 80
1773426911.788615 10.0.0.77 192.168.1.20 TCP A 25735 80
1773426911.789726 10.0.0.77 192.168.1.20 TCP A 33167 80
1773426911.790837 10.0.0.77 192.168.1.20 TCP A 33217 80
1773426911.791948 10.0.0.77 192.168.1.20 TCP A 22094 80
1773426911.793059 10.0.0.77 192.168.1.20 TCP A 40978 80
1773426911.794170 10.0.0.77 192.168.1.20 TCP A 21071 80
1773426911.795281 10.0.0.77 192.168.1.20 TCP A 52558 80
1773426911.796392 10.0.0.77 192.168.1.20 TCP A 51541 80
1773426911.797503 10.0.0.77 192.168.1.20 TCP A 35597 80
1773426911.798614 10.0.0.77 192.168.1.20 TCP A 13349 80
1773426911.799725 10.0.0.77 192.168.1.20 TCP A 21151 80
1773426911.800836 10.0.0.77 192.168.1.20 TCP A 43028 80
1773426911.801947 10.0.0.77 192.168.1.20 TCP A 49471 80
1773426911.803058 10.0.0.77 192.168.1.20 TCP A 36039 80
1773426911.804169 10.0.0.77 192.168.1.20 TCP A 4117 80
1773426911.805280 10.0.0.77 192.168.1.20 TCP A 26248 80
1773426911.806391 10.0.0.77 192.168.1.20 TCP A 24077 80
1773426911.807502 10.0.0.77 192.168.1.20 TCP A 55009 80
1773426911.808613 10.0.0.77 192.168.1.20 TCP A 49424 80
1773426911.809724 10.0.0.77 192.168.1.20 TCP A 34365 80
1773426911.810835 10.0.0.77 192.168.1.20 TCP A 45662 80
1773426911.811946 10.0.0.77 192.168.1.20 TCP A 60705 80
1773426911.813057 10.0.0.77 192.168.1.20 TCP A 7489 80
1773426911.814168 10.0.0.77 192.168.1.20 TCP A 63280 80
1773426911.815279 10.0.0.77 192.168.1.20 TCP A 59505 80
1773426911.816391 10.0.0.77 192.168.1.20 TCP A 47712 80
1773426911.817502 10.0.0.77 192.168.1.20 TCP A 5805 80
1773426911.818613 10.0.0.77 192.168.1.20 TCP A 33482 80
1773426911.819724 10.0.0.77 192.168.1.20 TCP A 38454 80
1773426911.820835 10.0.0.77 192.168.1.20 TCP A 3988 80
1773426911.821946 10.0.0.77 192.168.1.20 TCP A 14526 80
1773426911.823057 10.0.0.77 192.168.1.20 TCP A 61599 80
1773426911.824168 10.0.0.77 192.168.1.20 TCP A 1334 80
1773426911.825279 10.0.0.77 192.168.1.20 TCP A 44251 80
1773426911.826390 10.0.0.77 192.168.1.20 TCP A 12627 80
1773426911.827501 10.0.0.77 192.168.1.20 TCP A 55194 80
1773426911.828612 10.0.0.77 192.168.1.20 TCP A 25389 80
1773426911.829723 10.0.0.77 192.168.1.20 TCP A 3957 80
1773426911.830834 10.0.0.77 192.168.1.20 TCP A 10308 80
1773426911.831945 10.0.0.77 192.168.1.20 TCP A 41771 80
1773426911.833056 10.0.0.77 192.168.1.20 TCP A 58823 80
1773426911.834167 10.0.0.77 192.168.1.20 TCP A 45614 80
1773426911.835278 10.0.0.77 192.168.1.20 TCP A 14450 80
1773426911.836389 10.0.0.77 192.168.1.20 TCP A 27841 80
1773426911.837500 10.0.0.77 192.168.1.20 TCP A 28279 80
1773426911.838611 10.0.0.77 192.168.1.20 TCP A 25739 80
1773426911.839722 10.0.0.77 192.168.1.20 TCP A 56246 80
1773426911.840833 10.0.0.77 192.168.1.20 TCP A 54548 80
1773426911.841944 10.0.0.77 192.168.1.20 TCP A 17632 80
1773426911.843055 10.0.0.77 192.168.1.20 TCP A 42084 80
1773426911.844166 10.0.0.77 192.168.1.20 TCP A 3763 80
1773426911.845277 10.0.0.77 192.168.1.20 TCP A 9470 80
1773426911.846388 10.0.0.77 192.168.1.20 TCP A 5645 80
1773426911.847499 10.0.0.77 192.168.1.20 TCP A 8578 80
1773426911.848610 10.0.0.77 192.168.1.20 TCP A 60151 80
1773426911.849721 10.0.0.77 192.168.1.20 TCP A 5382 80
1773426911.850832 10.0.0.77 192.168.1.20 TCP A 36212 80
1773426911.851943 10.0.0.77 192.168.1.20 TCP A 11992 80
1773426911.853055 10.0.0.77 192.168.1.20 TCP A 63631 80
1773426911.854166 10.0.0.77 192.168.1.20 TCP A 19689 80
1773426911.855277 10.0.0.77 192.168.1.20 TCP A 19682 80
1773426911.856388 10.0.0.77 192.168.1.20 TCP A 8134 80
1773426911.857499 10.0.0.77 192.168.1.20 TCP A 26904 80
1773426911.858610 10.0.0.77 192.168.1.20 TCP A 63296 80
1773426911.859721 10.0.0.77 192.168.1.20 TCP A 37380 80
1773426911.860832 10.0.0.77 192.168.1.20 TCP A 14182 80
1773426911.861943 10.0.0.77 192.168.1.20 TCP A 34986 80
1773426911.863054 10.0.0.77 192.168.1.20 TCP A 31757 80
1773426911.864165 10.0.0.77 192.168.1.20 TCP A 8189 80
1773426911.865276 10.0.0.77 192.168.1.20 TCP A 16008 80
1773426911.866387 10.0.0.77 192.168.1.20 TCP A 55621 80
1773426911.867498 10.0.0.77 192.168.1.20 TCP A 13113 80
1773426911.868609 10.0.0.77 192.168.1.20 TCP A 50997 80
1773426911.869720 10.0.0.77 192.168.1.20 TCP A 16867 80
1773426911.870831 10.0.0.77 192.168.1.20 TCP A 41349 80
1773426911.871942 10.0.0.77 192.168.1.20 TCP A 29735 80
1773426911.873053 10.0.0.77 192.168.1.20 TCP A 29992 80
1773426911.874164 10.0.0.77 192.168.1.20 TCP A 44466 80
1773426911.875275 10.0.0.77 192.168.1.20 TCP A 51391 80
1773426911.876386 10.0.0.77 192.168.1.20 TCP A 48531 80
1773426911.877497 10.0.0.77 192.168.1.20 TCP A 3891 80
1773426911.878608 10.0.0.77 192.168.1.20 TCP A 63190 80
1773426911.879719 10.0.0.77 192.168.1.20 TCP A 23394 80
1773426911.880830 10.0.0.77 192.168.1.20 TCP A 61437 80
1773426911.881941 10.0.0.77 192.168.1.20 TCP A 23969 80
1773426911.883052 10.0.0.77 192.168.1.20 TCP A 14173 80
1773426911.884163 10.0.0.77 192.168.1.20 TCP A 26669 80
1773426911.885274 10.0.0.77 192.168.1.20 TCP A 11057 80
1773426911.886385 10.0.0.77 192.168.1.20 TCP A 34158 80
1773426911.887496 10.0.0.77 192.168.1.20 TCP A 15785 80
1773426911.888608 10.0.0.77 192.168.1.20 TCP A 42129 80
1773426911.889719 10.0.0.77 192.168.1.20 TCP A 23036 80
1773426911.890830 10.0.0.77 192.168.1.20 TCP A 2682 80
1773426911.891941 10.0.0.77 192.168.1.20 TCP A 5571 80
1773426911.893052 10.0.0.77 192.168.1.20 TCP A 40454 80
1773426911.894163 10.0.0.77 192.168.1.20 TCP A 37517 80
1773426911.895274 10.0.0.77 192.168.1.20 TCP A 10419 80
1773426911.896385 10.0.0.77 192.168.1.20 TCP A 4740 80
1773426911.897496 10.0.0.77 192.168.1.20 TCP A 45900 80
1773426911.898607 10.0.0.77 192.168.1.20 TCP A 27888 80
1773426911.899718 10.0.0.77 192.168.1.20 TCP A 41563 80
1773426911.900829 10.0.0.77 192.168.1.20 TCP A 48477 80
1773426911.901940 10.0.0.77 192.168.1.20 TCP A 25296 80
1773426911.903051 10.0.0.77 192.168.1.20 TCP A 10427 80
1773426911.904162 10.0.0.77 192.168.1.20 TCP A 45871 80
1773426911.905273 10.0.0.77 192.168.1.20 TCP A 1410 80
1773426911.906384 10.0.0.77 192.168.1.20 TCP A 1248 80
1773426911.907495 10.0.0.77 192.168.1.20 TCP A 54351 80
1773426911.908606 10.0.0.77 192.168.1.20 TCP A 51401 80
1773426911.909717 10.0.0.77 192.168.1.20 TCP A 57188 80
1773426911.910828 10.0.0.77 192.168.1.20 TCP A 50973 80
1773426911.911939 10.0.0.77 192.168.1.20 TCP A 37962 80
1773426911.913050 10.0.0.77 192.168.1.20 TCP A 2321 80
1773426911.914161 10.0.0.77 192.168.1.20 TCP A 62445 80
1773426911.915272 10.0.0.77 192.168.1.20 TCP A 19535 80
1773426911.916383 10.0.0.77 192.168.1.20 TCP A 30493 80
1773426911.917494 10.0.0.77 192.168.1.20 TCP A 45777 80
1773426911.918605 10.0.0.77 192.168.1.20 TCP A 41171 80
1773426911.919716 10.0.0.77 192.168.1.20 TCP A 23643 80
1773426911.920827 10.0.0.77 192.168.1.20 TCP A 32424 80
1773426911.921938 10.0.0.77 192.168.1.20 TCP A 30791 80
1773426911.923049 10.0.0.77 192.168.1.20 TCP A 15693 80
1773426911.924160 10.0.0.77 192.168.1.20 TCP A 19823 80
1773426911.925272 10.0.0.77 192.168.1.20 TCP A 64137 80
1773426911.926383 10.0.0.77 192.168.1.20 TCP A 17880 80
1773426911.927494 10.0.0.77 192.168.1.20 TCP A 25146 80
1773426911.928605 10.0.0.77 192.168.1.20 TCP A 29318 80
1773426911.929716 10.0.0.77 192.168.1.20 TCP A 10460 80
1773426911.930827 10.0.0.77 192.168.1.20 TCP A 31166 80
1773426911.931938 10.0.0.77 192.168.1.20 TCP A 47599 80
1773426911.933049 10.0.0.77 192.168.1.20 TCP A 27384 80
1773426911.934160 10.0.0.77 192.168.1.20 TCP A 56083 80
1773426911.935271 10.0.0.77 192.168.1.20 TCP A 14662 80
1773426911.936382 10.0.0.77 192.168.1.20 TCP A 28623 80
1773426911.937493 10.0.0.77 192.168.1.20 TCP A 31208 80
1773426911.938604 10.0.0.77 192.168.1.20 TCP A 30114 80
1773426911.939715 10.0.0.77 192.168.1.20 TCP A 31401 80
1773426911.940826 10.0.0.77 192.168.1.20 TCP A 23162 80
1773426911.941937 10.0.0.77 192.168.1.20 TCP A 44629 80
1773426911.943048 10.0.0.77 192.168.1.20 TCP A 9747 80
1773426911.944159 10.0.0.77 192.168.1.20 TCP A 17146 80
1773426911.945270 10.0.0.77 192.168.1.20 TCP A 47724 80
1773426911.946381 10.0.0.77 192.168.1.20 TCP A 38273 80
1773426911.947492 10.0.0.77 192.168.1.20 TCP A 63152 80
1773426911.948603 10.0.0.77 192.168.1.20 TCP A 60029 80
1773426911.949714 10.0.0.77 192.168.1.20 TCP A 36951 80
1773426911.950825 10.0.0.77 192.168.1.20 TCP A 25587 80
1773426911.951936 10.0.0.77 192.168.1.20 TCP A 15016 80
1773426911.953047 10.0.0.77 192.168.1.20 TCP A 10286 80
1773426911.954158 10.0.0.77 192.168.1.20 TCP A 8144 80
1773426911.955269 10.0.0.77 192.168.1.20 TCP A 20705 80
1773426911.956380 10.0.0.77 192.168.1.20 TCP A 4358 80
1773426911.957491 10.0.0.77 192.168.1.20 TCP A 15256 80
1773426911.958602 10.0.0.77 192.168.1.20 TCP A 37179 80
1773426911.959713 10.0.0.77 192.168.1.20 TCP A 44254 80
1773426911.960824 10.0.0.77 192.168.1.20 TCP A 62439 80
1773426911.961936 10.0.0.77 192.168.1.20 TCP A 12841 80
1773426911.963047 10.0.0.77 192.168.1.20 TCP A 2586 80
1773426911.964158 10.0.0.77 192.168.1.20 TCP A 26318 80
1773426911.965269 10.0.0.77 192.168.1.20 TCP A 18936 80
1773426911.966380 10.0.0.77 192.168.1.20 TCP A 43048 80
1773426911.967491 10.0.0.77 192.168.1.20 TCP A 38711 80
1773426911.968602 10.0.0.77 192.168.1.20 TCP A 10899 80
1773426911.969713 10.0.0.77 192.168.1.20 TCP A 21765 80
1773426911.970824 10.0.0.77 192.168.1.20 TCP A 17126 80
1773426911.971935 10.0.0.77 192.168.1.20 TCP A 51003 80
1773426911.973046 10.0.0.77 192.168.1.20 TCP A 21747 80
1773426911.974157 10.0.0.77 192.168.1.20 TCP A 45338 80
1773426911.975268 10.0.0.77 192.168.1.20 TCP A 52598 80
1773426911.976379 10.0.0.77 192.168.1.20 TCP A 6643 80
1773426911.977490 10.0.0.77 192.168.1.20 TCP A 1592 80
1773426911.978601 10.0.0.77 192.168.1.20 TCP A 22749 80
1773426911.979712 10.0.0.77 192.168.1.20 TCP A 21556 80
1773426911.980823 10.0.0.77 192.168.1.20 TCP A 14328 80
1773426911.981934 10.0.0.77 192.168.1.20 TCP A 63804 80
1773426911.983045 10.0.0.77 192.168.1.20 TCP A 21180 80
1773426911.984156 10.0.0.77 192.168.1.20 TCP A 24809 80
1773426911.985267 10.0.0.77 192.168.1.20 TCP A 39260 80
1773426911.986378 10.0.0.77 192.168.1.20 TCP A 32159 80
1773426911.987489 10.0.0.77 192.168.1.20 TCP A 47135 80
1773426911.988600 10.0.0.77 192.168.1.20 TCP A 20012 80
1773426911.989711 10.0.0.77 192.168.1.20 TCP A 7675 80
1773426911.990822 10.0.0.77 192.168.1.20 TCP A 60059 80
1773426911.991933 10.0.0.77 192.168.1.20 TCP A 11723 80
1773426911.993044 10.0.0.77 192.168.1.20 TCP A 8786 80
1773426911.994155 10.0.0.77 192.168.1.20 TCP A 11397 80
1773426911.995266 10.0.0.77 192.168.1.20 TCP A 46890 80
1773426911.996377 10.0.0.77 192.168.1.20 TCP A 46241 80
1773426911.997488 10.0.0.77 192.168.1.20 TCP A 64995 80
1773426911.998600 10.0.0.77 192.168.1.20 TCP A 44531 80
1773426911.999711 10.0.0.77 192.168.1.20 TCP A 60608 80
1773426912.000822 10.0.0.77 192.168.1.20 TCP A 7385 80
1773426912.001933 10.0.0.77 192.168.1.20 TCP A 9910 80
1773426912.003044 10.0.0.77 192.168.1.20 TCP A 32010 80
1773426912.004155 10.0.0.77 192.168.1.20 TCP A 32276 80
1773426912.005266 10.0.0.77 192.168.1.20 TCP A 51299 80
1773426912.006377 10.0.0.77 192.168.1.20 TCP A 39439 80
1773426912.007488 10.0.0.77 192.168.1.20 TCP A 62034 80
1773426912.008599 10.0.0.77 192.168.1.20 TCP A 39355 80
1773426912.009710 10.0.0.77 192.168.1.20 TCP A 30340 80
1773426912.010821 10.0.0.77 192.168.1.20 TCP A 64613 80
1773426912.011932 10.0.0.77 192.168.1.20 TCP A 63060 80
1773426912.013043 10.0.0.77 192.168.1.20 TCP A 59062 80
1773426912.014154 10.0.0.77 192.168.1.20 TCP A 6595 80
1773426912.015265 10.0.0.77 192.168.1.20 TCP A 5538 80
1773426912.016376 10.0.0.77 192.168.1.20 TCP A 9867 80
1773426912.017487 10.0.0.77 192.168.1.20 TCP A 45416 80
1773426912.018598 10.0.0.77 192.168.1.20 TCP A 61105 80
1773426912.019709 10.0.0.77 192.168.1.20 TCP A 8296 80
1773426912.020820 10.0.0.77 192.168.1.20 TCP A 64041 80
1773426912.021931 10.0.0.77 192.168.1.20 TCP A 20183 80
1773426912.023042 10.0.0.77 192.168.1.20 TCP A 24270 80
1773426912.024153 10.0.0.77 192.168.1.20 TCP A 2069 80
1773426912.025264 10.0.0.77 192.168.1.20 TCP A 12103 80
1773426912.026375 10.0.0.77 192.168.1.20 TCP A 56811 80
1773426912.027486 10.0.0.77 192.168.1.20 TCP A 13608 80
1773426912.028597 10.0.0.77 192.168.1.20 TCP A 65382 80
1773426912.029708 10.0.0.77 192.168.1.20 TCP A 33111 80
1773426912.030819 10.0.0.77 192.168.1.20 TCP A 60387 80
1773426912.031930 10.0.0.77 192.168.1.20 TCP A 4432 80
1773426912.033041 10.0.0.77 192.168.1.20 TCP A 46932 80
